S1A Serine Protease Drug DrugBank ID
DB00001
DB00002
DB00005
DB00006
DB00009
DB00013
DB00015
DB00025
DB00029
DB00031
DB00036
DB00054
DB00055
DB00056
DB00058
DB00072
DB00074
DB00075
DB00078
DB00081
DB00086
DB00087
DB00092
DB00095
DB00099
DB00100
DB00108
DB00110
DB00111
DB00170
DB00278
DB00302
DB00464
DB00513
DB00522
DB00569
DB00594
DB00834
DB01088
DB01109
DB01123
DB01225
DB01593
DB01665
DB01705
DB01725
DB01737
DB01741
DB01745
DB01766
DB01767
DB01771
DB01805
DB01836
DB01844
DB01876
DB01905
DB01939
DB01973
DB01977
DB02045
DB02063
DB02081
DB02084
DB02112
DB02114
DB02264
DB02269
DB02287
DB02288
DB02308
DB02325
DB02341
DB02354
DB02360
DB02366
DB02371
DB02398
DB02435
DB02459
DB02463
DB02464
DB02473
DB02526
DB02541
DB02551
DB02585
DB02665
DB02705
DB02723
DB02744
DB02812
DB02875
DB02989
DB03016
DB03046
DB03058
DB03081
DB03082
DB03127
DB03129
DB03136
DB03159
DB03173
DB03202
DB03213
DB03243
DB03251
DB03297
DB03337
DB03373
DB03374
DB03417
DB03443
DB03476
DB03555
DB03595
DB03608
DB03637
DB03643
DB03702
DB03709
DB03729
DB03757
DB03782
DB03814
DB03847
DB03865
DB03876
DB03890
DB03925
DB03959
DB03976
DB04008
DB04016
DB04059
DB04107
DB04109
DB04125
DB04136
DB04172
DB04215
DB04238
DB04246
DB04269
DB04301
DB04311
DB04325
DB04336
DB04369
DB04391
DB04410
DB04424
DB04432
DB04442
DB04446
DB04459
DB04470
DB04491
DB04563
DB04590
DB04591
DB04593
DB04606
DB04654
DB04673
DB04697
DB04722
DB04758
DB04767
DB04771
DB04772
DB04786
DB04790
DB04791
DB04792
DB04793
DB04839
DB04898
DB04925
DB05131
DB05161
DB05254
DB05311
DB05362
DB05434
DB05713
DB05714
DB05777
DB06228
DB06245
DB06404
DB06406
DB06503
DB06552
DB06605
DB06635
DB06689
DB06692
DB06695
DB06838
DB06840
DB06841
DB06845
DB06850
DB06853
DB06855
DB06856
DB06857
DB06858
DB06859
DB06861
DB06865
DB06866
DB06868
DB06869
DB06878
DB06900
DB06901
DB06911
DB06918
DB06919
DB06920
DB06923
DB06929
DB06936
DB06942
DB06947
DB06951
DB06996
DB07005
DB07016
DB07022
DB07023
DB07027
DB07071
DB07074
DB07076
DB07077
DB07083
DB07088
DB07091
DB07095
DB07105
DB07120
DB07122
DB07128
DB07129
DB07131
DB07133
DB07143
DB07165
DB07190
DB07207
DB07211
DB07212
DB07229
DB07247
DB07261
DB07277
DB07278
DB07279
DB07299
DB07353
DB07366
DB07368
DB07376
DB07400
DB07433
DB07440
DB07461
DB07491
DB07508
DB07515
DB07521
DB07522
DB07527
DB07548
DB07549
DB07550
DB07605
DB07625
DB07626
DB07629
DB07630
DB07639
DB07658
DB07659
DB07660
DB07665
DB07680
DB07684
DB07718
DB07741
DB07796
DB07800
DB07804
DB07809
DB07843
DB07844
DB07847
DB07848
DB07872
DB07875
DB07887
DB07897
DB07934
DB07944
DB07946
DB07955
DB07956
DB07957
DB07973
DB07974
DB07985
DB08007
DB08038
DB08061
DB08062
DB08072
DB08143
DB08152
DB08173
DB08174
DB08184
DB08187
DB08232
DB08254
DB08420
DB08422
DB08426
DB08487
DB08488
DB08495
DB08546
DB08614
DB08624
DB08640
DB08641
DB08697
DB08745
DB08746
DB08763
DB08818
DB09075
DB09109
DB09130
DB09131
DB09141
DB09213
DB09228
DB09258
DB09332
DB11166
DB11300
DB11571
DB12307
DB12364
DB12598
DB12831
DB13149
DB13150
DB13151
DB13152
DB13192
DB13729
DB13884
DB13923
DB13933
DB13998
DB13999
DB14487
DB14533
DB14548
DB14597
DB14738
